trade_date,factor,step,non_missing,mean,std,min,q25,median,q75,max,clipped_count
2022-05-04,cfp,winsorized,60,0.014370894751497339,0.009438189379994856,0.002832901860655696,0.007408317613013104,0.012287847278945574,0.019475757632471554,0.03616474204208913,2
2022-05-05,cfp,winsorized,60,0.014460821953906074,0.009498064408906787,0.0028733861716723143,0.007387273520142641,0.012292919297798589,0.019502979704564067,0.03596709838091997,2
2022-05-06,cfp,winsorized,60,0.014682996998596518,0.009702869794599474,0.0028941956755273272,0.007482192345273229,0.012515227504560827,0.020047852423455977,0.03798405747129318,1
2022-05-09,cfp,winsorized,60,0.014978839114933758,0.009948801996654193,0.003006971881064046,0.007576777244975321,0.012837370421852953,0.020390052134080294,0.038481742824974144,1
2022-05-10,cfp,winsorized,60,0.014765084525963227,0.009587709988106779,0.003038442142894468,0.007521322604652759,0.012414058672030454,0.020050609561853533,0.03564198212546456,3
2022-05-11,cfp,winsorized,60,0.014721404321603647,0.009554184123758988,0.003024029520045985,0.007409714242361623,0.012377535032729252,0.020121968319010912,0.035415407224337093,3
2022-05-12,cfp,winsorized,60,0.014813890639157282,0.009693651484806961,0.003069576577024562,0.007464064647542332,0.012544920387914016,0.02060602304504357,0.0363472152339611,3
2022-05-13,cfp,winsorized,60,0.015041253494983805,0.009937964174509758,0.0031814576183439407,0.007588014207564572,0.012880389721511743,0.021254747845004297,0.03756490885073401,2
2022-05-16,cfp,winsorized,60,0.015045067697955267,0.009916126247077144,0.0031918531658578914,0.007697667936890605,0.012900166975411624,0.02126167866690346,0.037373557892435294,3
2022-05-17,cfp,winsorized,60,0.01513300063796141,0.010074392893825397,0.0032783286420979304,0.007728618938747082,0.013150298625295534,0.02092664909525676,0.03863678252693073,1
2022-05-18,cfp,winsorized,60,0.015195998928262766,0.010112648271576773,0.00324441620089344,0.0076904648880613945,0.013130997046330752,0.02091787111956106,0.03864793358690725,1
2022-05-19,cfp,winsorized,60,0.015066319972645813,0.010015298690910782,0.0031581329850372776,0.007556872974768903,0.013032113864343348,0.020879400925286985,0.039714979970951615,1
2022-05-20,cfp,winsorized,60,0.015183119342573595,0.01008042815012739,0.003135971847356909,0.0075364222291455,0.012897783686876668,0.02084026997216972,0.04044536954360207,1
2022-05-23,cfp,winsorized,60,0.015208093846410881,0.010082987403977428,0.003131585062522892,0.007599084198072788,0.012759734738789053,0.0205256232282383,0.04118988766971827,1
2022-05-24,cfp,winsorized,60,0.015542052827187309,0.010306995836779242,0.003112578818749891,0.0077752623732616705,0.012792333606566694,0.02091402692963402,0.04129806890705951,1
2022-05-25,cfp,winsorized,60,0.015574731446025308,0.010382543392245711,0.0030651752451618676,0.007785159929214584,0.012826377349823413,0.020846864926850513,0.04168681229749202,1
2022-05-26,cfp,winsorized,60,0.015557795896229855,0.010462430229098442,0.0029667675011091177,0.007728443181470964,0.012896431108021106,0.021185972492645297,0.042179665884917714,1
2022-05-27,cfp,winsorized,60,0.01542911373450072,0.010446561670455545,0.002937921230783029,0.0076438218656576275,0.012874624562990072,0.02169062327049987,0.041746460128526064,2
2022-05-30,cfp,winsorized,60,0.015112664153204293,0.010220214964307658,0.002940633134879692,0.0074954008901214385,0.012704685516555125,0.021267407024691806,0.04068695576440021,2
2022-05-31,cfp,winsorized,60,0.014956657542151796,0.010126307379868152,0.002910145893014521,0.0074632364487998105,0.012596900544535553,0.0211120747733396,0.04022465557388507,2
2022-06-01,cfp,winsorized,60,0.015142227564777011,0.010255121793586246,0.0028493594101208584,0.007421290832844578,0.012489598921686105,0.021617689754160563,0.040627799521845184,2
2022-06-02,cfp,winsorized,60,0.014681119114826518,0.009921896071792719,0.0027805675288735095,0.00720667811604141,0.011947929993512022,0.020619497431984532,0.03931739655787592,2
2022-06-03,cfp,winsorized,60,0.014685687171097845,0.009998050573044228,0.0027218948916233154,0.007220144536294071,0.011827475184164918,0.020632850637009023,0.03941995561494651,2
2022-06-06,cfp,winsorized,60,0.014801966311768878,0.010016321530601337,0.002740774963744118,0.00709030087025273,0.012019819524916937,0.021173568084418275,0.03844370616249826,2
2022-06-07,cfp,winsorized,60,0.01496379861506252,0.010229026560841651,0.00274710551260424,0.007192850448504055,0.011987576384363725,0.020840683134544503,0.03937427914573013,2
2022-06-08,cfp,winsorized,60,0.01487037187636899,0.010216148601010219,0.0027445377032427817,0.00715323529421579,0.011943605657572347,0.02035286273818495,0.03946071676442001,1
2022-06-09,cfp,winsorized,60,0.014928408680261459,0.010243429168552887,0.002777156470191169,0.007263684053915234,0.012056996232024077,0.02041581211320572,0.039353591104479446,2
2022-06-10,cfp,winsorized,60,0.014951289671301033,0.010205940219091877,0.0027786865015435097,0.007342930933085087,0.012172201516500081,0.02071119794529229,0.03943920647751847,2
2022-06-13,cfp,winsorized,60,0.015247923614195583,0.010453857040838854,0.00295112016251525,0.007283277029897144,0.012246203237486658,0.02161305382068188,0.040943081881472804,1
2022-06-14,cfp,winsorized,60,0.015369288569132663,0.010602465690704128,0.0030609520852109724,0.0072182383992122085,0.012397492201767198,0.02172400959511956,0.04088402620020668,2
2022-06-15,cfp,winsorized,60,0.015293218797856603,0.010524461344738856,0.0030075470790090933,0.007184684042804371,0.01215343986086197,0.022063689482605335,0.03998386748249572,2
2022-06-16,cfp,winsorized,60,0.015513761291044937,0.010681874996659917,0.002994198834125782,0.00739369353976794,0.012403019270463125,0.022141378330903596,0.040438582377771065,2
2022-06-17,cfp,winsorized,60,0.015394304271581668,0.010459701956925395,0.0030389932782658217,0.007443447988013208,0.011943848700942391,0.02180960898741738,0.0381660283672009,3
2022-06-20,cfp,winsorized,60,0.01548414205791197,0.010609813149194411,0.003063497810396324,0.007405536836583599,0.012047551925387114,0.02170810392659786,0.039359367994397876,2
2022-06-21,cfp,winsorized,60,0.015216732369413137,0.010449061739481968,0.0030240148281228825,0.007301398859233507,0.011840983348798267,0.02134672209969428,0.03856302611972787,2
2022-06-22,cfp,winsorized,60,0.014989141494746446,0.010196521109372822,0.003004595883583609,0.007257140079373251,0.011603308592263955,0.021078276950989128,0.0371894456923231,3
2022-06-23,cfp,winsorized,60,0.014637253908141393,0.009927046161962085,0.003033958866724789,0.007057012887384698,0.011213888732651528,0.020558811943100296,0.03588263415213759,4
2022-06-24,cfp,winsorized,60,0.014520389707287676,0.009894015762459869,0.0030909214922118337,0.006961585621018045,0.011099390181600853,0.020124765112420596,0.03554022926083895,4
2022-06-27,cfp,winsorized,60,0.014789626214785289,0.010039538110907244,0.003162507875191489,0.007044241979469703,0.01131054816160347,0.02095214573948126,0.03621921484956654,3
2022-06-28,cfp,winsorized,60,0.014676754823734964,0.010029992883922777,0.003108072691882312,0.006979249793587973,0.011334829228402916,0.020569101317210067,0.03683617144058687,2
2022-06-29,cfp,winsorized,60,0.014722480974535207,0.010074473078254034,0.003057934842191924,0.006984971703203818,0.011595460158469862,0.020492764227210837,0.03799027198701896,2
2022-06-30,cfp,winsorized,60,0.01495983920973183,0.010209031020562363,0.0031307534338246177,0.00705919823727134,0.011750332186115934,0.020484749839072454,0.038715131495204766,2
2022-07-01,cfp,winsorized,60,0.014689979190437208,0.010049046455165182,0.0030856136170769404,0.006794839633851596,0.011431122596951348,0.019900157940956106,0.03769504794481639,2
2022-07-04,cfp,winsorized,60,0.014436865111326148,0.009762934876378764,0.0031048265007212,0.006722949006907882,0.01121175178894038,0.019617745668393517,0.036778214011065014,2
2022-07-05,cfp,winsorized,60,0.014551764679464922,0.009932454746217277,0.003086232098583351,0.006724548007863575,0.011687092973155913,0.01963476085883398,0.03981543132398628,1
2022-07-06,cfp,winsorized,60,0.014834696600056761,0.010193553455427298,0.0031342926436546794,0.0069546797649787835,0.011738508373714283,0.019880588531423056,0.03921157700971835,1
2022-07-07,cfp,winsorized,60,0.014831692673975013,0.010128374592621399,0.003154812497814011,0.007032660059837248,0.011750992945172446,0.01974788507692726,0.03890689309305824,2
2022-07-08,cfp,winsorized,60,0.01462737537038015,0.00993978488475946,0.003050935077554527,0.00697642640890737,0.011402316232134911,0.019738615410967556,0.03732336895792912,3
2022-07-11,cfp,winsorized,60,0.014637519130750306,0.009917979462839406,0.002970693855452506,0.006939288626755068,0.011335876818784982,0.01967404705388358,0.03675974000269691,3
2022-07-12,cfp,winsorized,60,0.01448433724767078,0.00987632954847783,0.0029969565113104274,0.006784144543091465,0.01120949899879224,0.01931238566804513,0.036586541779834836,3
2022-07-13,cfp,winsorized,60,0.014587680706801826,0.009873904349859018,0.003012301687575255,0.006853971613091077,0.01132480329634512,0.019678212058139598,0.036417950683297395,3
2022-07-14,cfp,winsorized,60,0.014486983641226995,0.009868340787939696,0.0029524972180669175,0.006692600142209598,0.011381437878103359,0.019547518835839592,0.03679764164129537,3
2022-07-15,cfp,winsorized,60,0.014488868863336272,0.009843761568487795,0.0030209755632242042,0.006726206055987345,0.011444444529683694,0.019572694384581247,0.036781399045836216,3
2022-07-18,cfp,winsorized,60,0.014389287074836497,0.009842961380799488,0.0030151312896213693,0.006584599322059585,0.011396345810847884,0.019358877078347075,0.03681723500326642,3
2022-07-19,cfp,winsorized,60,0.014733015581507643,0.01010784071237695,0.0031322840906150427,0.006676523619009885,0.011728815629140299,0.01950239058745709,0.03836256862981111,2
2022-07-20,cfp,winsorized,60,0.014342395100629774,0.009833737529033985,0.0030097053974029652,0.006514786759646979,0.011486729832616657,0.01901597262864579,0.037873714312891764,2
2022-07-21,cfp,winsorized,60,0.014404523443558031,0.009905498173404588,0.0030305777967172183,0.006679095583035889,0.01156189951544621,0.019017132428448782,0.037931408313341845,2
2022-07-22,cfp,winsorized,60,0.01449890174482845,0.009849973428977477,0.0030613027746885474,0.006820915835559108,0.01141297999711665,0.019522822087711507,0.03661958052136802,3
2022-07-25,cfp,winsorized,60,0.01462705752516154,0.009956489506612315,0.0031289721685277896,0.006991622814686738,0.011498076987515933,0.01978063358661039,0.037275527590331606,3
2022-07-26,cfp,winsorized,60,0.014788326593146368,0.009964547364821968,0.003291740376211431,0.007033418756207478,0.011470243221540947,0.019688323518209244,0.03707408571340356,3
2022-07-27,cfp,winsorized,60,0.014811315770171881,0.010006973627797596,0.003272091982141609,0.007152822392161064,0.011697378415229092,0.0197109908320098,0.03778597201796693,2
2022-07-28,cfp,winsorized,60,0.014947407123803316,0.010093624515767063,0.0033361258459353033,0.007279608768834711,0.011987010671859592,0.019952278514766227,0.03900798993848263,2
2022-07-29,cfp,winsorized,60,0.014741136861432,0.009973456907161385,0.003303998164471641,0.00722507122546467,0.011667828019849252,0.020032707858677105,0.03800539990601941,2
2022-08-01,cfp,winsorized,60,0.01493454101082701,0.01009290019388742,0.0034158183581983453,0.00724005375794249,0.011968539109247434,0.020289519256452462,0.03949060594514321,1
2022-08-02,cfp,winsorized,60,0.015018956157801763,0.010060513441628654,0.003544627543513024,0.007449328005554731,0.012135140787634995,0.020067101940033787,0.039869951547929904,1
2022-08-03,cfp,winsorized,60,0.014684136493370201,0.009806149708403374,0.003489772801569715,0.007183489926607356,0.011789383469073222,0.01967387130071529,0.03864365620221978,1
2022-08-04,cfp,winsorized,60,0.01472850535116845,0.00978507961274341,0.003387628295952558,0.007275546333699044,0.011704032123017852,0.020451057316128528,0.03787906521280046,2
2022-08-05,cfp,winsorized,60,0.014902310140987581,0.009850049563543066,0.0034221066961407512,0.0074507420219372365,0.011822157213663458,0.020343914322655508,0.03769260058452931,3
2022-08-08,cfp,winsorized,60,0.014947462516423418,0.009816249933835898,0.003407961244083843,0.0074029326572077276,0.011768050174519783,0.0207854766831175,0.037350388717481316,2
2022-08-09,cfp,winsorized,60,0.01506763265938602,0.009875614290561212,0.0035812623658678412,0.0073775850575953875,0.011857647975205814,0.02131176973409156,0.037391368764806844,2
2022-08-10,cfp,winsorized,60,0.015261149986929025,0.010021427418243906,0.0036915639489681976,0.007478991805694188,0.01195561163169646,0.021776456680100125,0.03754666325804423,2
2022-08-11,cfp,winsorized,60,0.015237104384475139,0.010086282793244765,0.003694306427805998,0.0073524103441457815,0.012194672092801485,0.021583426608402023,0.03936574826403683,2
2022-08-12,cfp,winsorized,60,0.015357349131215723,0.010128450753246084,0.0036218870511239482,0.00720348724939084,0.012101187987384975,0.021717360087876416,0.038605702380306035,2
2022-08-15,cfp,winsorized,60,0.015673600950088105,0.01033916925621847,0.0037300869077191356,0.007241514172864822,0.01229397174447103,0.022337531750910238,0.03902183098149678,3
2022-08-16,cfp,winsorized,60,0.015613785816774214,0.010361027508660185,0.0036973487774327658,0.007227975887111276,0.01229069188387832,0.021980315341514706,0.039650505439501174,2
2022-08-17,cfp,winsorized,60,0.0158886625046047,0.01062534965060052,0.0037457600587715275,0.007350447009848257,0.012724228495704058,0.022297741129389335,0.04169884666534533,2
2022-08-18,cfp,winsorized,60,0.01569498006877213,0.010500873539358748,0.0037378825437335856,0.007327109179239949,0.012909005022819012,0.02220620701288454,0.04161766283002749,1
2022-08-19,cfp,winsorized,60,0.015991699219522457,0.01073533603525006,0.003788159899229158,0.007608643855550989,0.013030603273477291,0.02277941626638575,0.04286530079605201,1
2022-08-22,cfp,winsorized,60,0.01587659349010808,0.010610849755076552,0.0037807716381332425,0.007511792583700086,0.012989140992819694,0.022906944658669718,0.04257313395095965,1
2022-08-23,cfp,winsorized,60,0.015898188187116375,0.010666258878266445,0.0038526824283120634,0.007647247487432674,0.01306013850487223,0.02236924289749103,0.042487498594388926,1
2022-08-24,cfp,winsorized,60,0.015578316118398395,0.01044989296194499,0.0037357079502530026,0.007499372403286823,0.012733111991341474,0.02187540527043627,0.04150471360858261,2
2022-08-25,cfp,winsorized,60,0.015558484363283035,0.010449046191942925,0.0038085166347071537,0.0074982137789208385,0.012927012350824102,0.021458954882041942,0.04131254269542673,2
2022-08-26,cfp,winsorized,60,0.014972942075029127,0.008945179293924271,0.0035331303079439496,0.008854054565532947,0.012208652716760303,0.018612147988638493,0.034205853947733664,4
2022-08-29,cfp,winsorized,60,0.014430713984765567,0.008449416162028206,0.003433410036263662,0.008605432750760957,0.01200617375361004,0.0183688597368745,0.03219405376492364,6
2022-08-30,cfp,winsorized,60,0.01452763125775456,0.008638264870375802,0.0034945069497099358,0.008676357069369148,0.012254560690132565,0.018015039713018217,0.033393517562173534,5
2022-08-31,cfp,winsorized,60,0.014670386415995433,0.008758875130079127,0.003523572375895933,0.008555089546810299,0.012560894914910584,0.018574448804079442,0.033610663181850645,5
2022-09-01,cfp,winsorized,60,0.01461451080812105,0.008613751101915406,0.0034600237619214626,0.00866681007220868,0.01236332437653588,0.018458850172775588,0.03300727009546512,5
2022-09-02,cfp,winsorized,60,0.01455312382768408,0.00861023922809609,0.003510405909503918,0.008657936591569016,0.01231108024627646,0.01870162374313932,0.033066488161802327,5
2022-09-05,cfp,winsorized,60,0.014521158889836926,0.008645012645038754,0.0035245092578892476,0.008412815188042405,0.011968301455133766,0.018562179441703273,0.033059954824109686,4
2022-09-06,cfp,winsorized,60,0.014556283400363947,0.008769149895878896,0.003514473611814459,0.0082685371649966,0.012215947961806955,0.018315568182967222,0.03380644077531033,4
2022-09-07,cfp,winsorized,60,0.014719679111367416,0.008890177363306712,0.0035217431693056783,0.008362038228148067,0.012096259599464507,0.019276823206240308,0.03402133954161716,4
2022-09-08,cfp,winsorized,60,0.014772549255144136,0.008921917132691623,0.0034399378277087857,0.008387389690884667,0.011883875355276512,0.01919527284878559,0.03402765349228655,5
2022-09-09,cfp,winsorized,60,0.014446576288711,0.008783979493143391,0.0033614489071397535,0.008155376793078133,0.01149062489635947,0.018826984488422686,0.03371613445729818,4
2022-01-03,cfp,neutralized,0,,,,,,,,0
2022-01-04,cfp,neutralized,0,,,,,,,,0
2022-01-05,cfp,neutralized,0,,,,,,,,0
2022-01-06,cfp,neutralized,0,,,,,,,,0
2022-01-07,cfp,neutralized,0,,,,,,,,0
2022-01-10,cfp,neutralized,0,,,,,,,,0
2022-01-11,cfp,neutralized,0,,,,,,,,0
2022-01-12,cfp,neutralized,0,,,,,,,,0
2022-01-13,cfp,neutralized,0,,,,,,,,0
2022-01-14,cfp,neutralized,0,,,,,,,,0
2022-01-17,cfp,neutralized,0,,,,,,,,0
2022-01-18,cfp,neutralized,0,,,,,,,,0
2022-01-19,cfp,neutralized,0,,,,,,,,0
2022-01-20,cfp,neutralized,0,,,,,,,,0
2022-01-21,cfp,neutralized,0,,,,,,,,0
2022-01-24,cfp,neutralized,0,,,,,,,,0
2022-01-25,cfp,neutralized,0,,,,,,,,0
2022-01-26,cfp,neutralized,0,,,,,,,,0
2022-01-27,cfp,neutralized,0,,,,,,,,0
2022-01-28,cfp,neutralized,0,,,,,,,,0
2022-01-31,cfp,neutralized,0,,,,,,,,0
2022-02-01,cfp,neutralized,0,,,,,,,,0
2022-02-02,cfp,neutralized,0,,,,,,,,0
2022-02-03,cfp,neutralized,0,,,,,,,,0
2022-02-04,cfp,neutralized,0,,,,,,,,0
2022-02-07,cfp,neutralized,0,,,,,,,,0
2022-02-08,cfp,neutralized,0,,,,,,,,0
2022-02-09,cfp,neutralized,0,,,,,,,,0
2022-02-10,cfp,neutralized,0,,,,,,,,0
2022-02-11,cfp,neutralized,0,,,,,,,,0
2022-02-14,cfp,neutralized,0,,,,,,,,0
2022-02-15,cfp,neutralized,0,,,,,,,,0
2022-02-16,cfp,neutralized,0,,,,,,,,0
2022-02-17,cfp,neutralized,0,,,,,,,,0
2022-02-18,cfp,neutralized,0,,,,,,,,0
2022-02-21,cfp,neutralized,0,,,,,,,,0
2022-02-22,cfp,neutralized,0,,,,,,,,0
2022-02-23,cfp,neutralized,0,,,,,,,,0
2022-02-24,cfp,neutralized,0,,,,,,,,0
2022-02-25,cfp,neutralized,0,,,,,,,,0
2022-02-28,cfp,neutralized,0,,,,,,,,0
2022-03-01,cfp,neutralized,0,,,,,,,,0
2022-03-02,cfp,neutralized,0,,,,,,,,0
2022-03-03,cfp,neutralized,0,,,,,,,,0
2022-03-04,cfp,neutralized,0,,,,,,,,0
2022-03-07,cfp,neutralized,0,,,,,,,,0
2022-03-08,cfp,neutralized,0,,,,,,,,0
2022-03-09,cfp,neutralized,0,,,,,,,,0
2022-03-10,cfp,neutralized,0,,,,,,,,0
2022-03-11,cfp,neutralized,0,,,,,,,,0
2022-03-14,cfp,neutralized,0,,,,,,,,0
2022-03-15,cfp,neutralized,0,,,,,,,,0
2022-03-16,cfp,neutralized,0,,,,,,,,0
2022-03-17,cfp,neutralized,0,,,,,,,,0
2022-03-18,cfp,neutralized,0,,,,,,,,0
2022-03-21,cfp,neutralized,0,,,,,,,,0
2022-03-22,cfp,neutralized,0,,,,,,,,0
2022-03-23,cfp,neutralized,0,,,,,,,,0
2022-03-24,cfp,neutralized,0,,,,,,,,0
2022-03-25,cfp,neutralized,0,,,,,,,,0
2022-03-28,cfp,neutralized,0,,,,,,,,0
2022-03-29,cfp,neutralized,0,,,,,,,,0
2022-03-30,cfp,neutralized,0,,,,,,,,0
2022-03-31,cfp,neutralized,0,,,,,,,,0
2022-04-01,cfp,neutralized,0,,,,,,,,0
2022-04-04,cfp,neutralized,0,,,,,,,,0
2022-04-05,cfp,neutralized,0,,,,,,,,0
2022-04-06,cfp,neutralized,0,,,,,,,,0
2022-04-07,cfp,neutralized,0,,,,,,,,0
2022-04-08,cfp,neutralized,0,,,,,,,,0
2022-04-11,cfp,neutralized,0,,,,,,,,0
2022-04-12,cfp,neutralized,0,,,,,,,,0
2022-04-13,cfp,neutralized,0,,,,,,,,0
2022-04-14,cfp,neutralized,0,,,,,,,,0
2022-04-15,cfp,neutralized,0,,,,,,,,0
2022-04-18,cfp,neutralized,0,,,,,,,,0
2022-04-19,cfp,neutralized,0,,,,,,,,0
2022-04-20,cfp,neutralized,0,,,,,,,,0
2022-04-21,cfp,neutralized,60,-8.370040771588095e-18,0.0057807183652373905,-0.010320713463592954,-0.004193506351534386,-0.0008239746737285589,0.003273478747513364,0.011836091161629349,0
2022-04-22,cfp,neutralized,60,-1.7058114180438602e-18,0.005897621647949173,-0.010353469201629668,-0.004279155430918601,-0.0009358615980168692,0.003285534328939257,0.012602724791058631,0
2022-04-25,cfp,neutralized,60,1.546795099412653e-18,0.0058240089068764215,-0.010175884450341004,-0.004278317023144609,-0.0009054388059922241,0.0032583086989427875,0.012594347730309718,0
2022-04-26,cfp,neutralized,60,-5.811323644522304e-18,0.005858082012703562,-0.010302741503782407,-0.0043176185694756095,-0.000849510442126597,0.003307738683787241,0.012921656384287106,0
2022-04-27,cfp,neutralized,60,5.724587470723463e-18,0.005703137045089647,-0.010142274789975782,-0.004225485110375862,-0.0008253752131580612,0.0031687420418743334,0.012127170708141382,0
2022-04-28,cfp,neutralized,60,-5.059610138265688e-19,0.005763931018019627,-0.0101893705935485,-0.004279942007007197,-0.0007635658892814019,0.003112751351492316,0.012151088415624442,0
2022-04-29,cfp,neutralized,60,-5.551115123125783e-18,0.006913864783365668,-0.012377319304098914,-0.0049247590123389536,-0.0011479474982853248,0.003449097705439572,0.0175115547762939,0
2022-05-02,cfp,neutralized,60,-7.661695352230898e-19,0.0070188303078525536,-0.012555712367972365,-0.005097305460655377,-0.001097574703539344,0.0035444182636124406,0.01773098386279573,0
2022-05-03,cfp,neutralized,60,2.8622937353617316e-18,0.006877594991189763,-0.01229472033979627,-0.005009896706267804,-0.0011392919718628525,0.003465964371656305,0.017218130101416554,0
2022-05-04,cfp,neutralized,60,-3.5706391547189276e-18,0.006885699783957766,-0.012435820427015076,-0.005144382155649024,-0.0011361757790321783,0.0034938297900861774,0.01705124531188644,0
2022-05-05,cfp,neutralized,60,-9.020562075079397e-18,0.006935975976046602,-0.012523159149829575,-0.005107474236818186,-0.0011580295031744215,0.0034021864969646116,0.01736760453674948,0
2022-05-06,cfp,neutralized,60,6.895525817007808e-18,0.007076329515777348,-0.012760521299077858,-0.005155105163926749,-0.001128512004572238,0.003375514023290745,0.017246373015182115,0
2022-05-09,cfp,neutralized,60,-4.77048955893622e-19,0.0072523579949748855,-0.013041857574468525,-0.00531942366544875,-0.0010441286769797462,0.0034781459086548287,0.01848710628119177,0
2022-05-10,cfp,neutralized,60,6.7654215563095475e-18,0.006975361798116829,-0.012667122733158731,-0.005094066823782766,-0.0010769518621590122,0.0038064861582542634,0.01669533952397651,0
2022-05-11,cfp,neutralized,60,-7.777343583962685e-18,0.006927959165734609,-0.012621732700986911,-0.005094046237365212,-0.0009986939014671285,0.003868787904555325,0.016774747199123606,0
2022-05-12,cfp,neutralized,60,-5.348730717595155e-19,0.007052533207033712,-0.012948455479694046,-0.005253114213087124,-0.0011792812663882438,0.003772603958673265,0.01707292875507338,0
2022-05-13,cfp,neutralized,60,-6.794333614242494e-18,0.0072134747981934515,-0.01328092707671394,-0.00535554085690949,-0.0012469502777129144,0.0037771849239487294,0.017996185116020805,0
2022-05-16,cfp,neutralized,60,5.681219383824043e-18,0.007214883720993984,-0.013268194043097412,-0.005386934538614944,-0.0011837912954804504,0.003733626789117068,0.017954048005525403,0
2022-05-17,cfp,neutralized,60,1.3704315460216777e-17,0.007322933919619192,-0.013450353296310086,-0.005496576573138501,-0.0012579309053573446,0.0035771385148467725,0.018474017183893222,0
2022-05-18,cfp,neutralized,60,-4.09105619751197e-18,0.007326061550960874,-0.013304238750395804,-0.005499246014557779,-0.0012924323357009848,0.003687226854106787,0.018658770274344448,0
2022-05-19,cfp,neutralized,60,1.3819963691948563e-17,0.007263277441879035,-0.013259250496633065,-0.005434580595699122,-0.0013905570677418006,0.0034028289743969166,0.018188967885106357,0
2022-05-20,cfp,neutralized,60,-5.984795992119985e-18,0.007337988926303221,-0.013433267746367477,-0.005317386083356676,-0.0014069214473165339,0.0034594299970741775,0.018282033604126384,0
2022-05-23,cfp,neutralized,60,-3.1803263726241462e-18,0.007373599348582252,-0.013224113630109816,-0.005373071795197084,-0.0014442861240393798,0.0034628558399469574,0.018246126579961778,0
2022-05-24,cfp,neutralized,60,-1.0119220276531375e-18,0.007490430024969318,-0.013592269855563367,-0.005404289921405903,-0.0013659272357632551,0.003333842293734941,0.017935391047787394,0
2022-05-25,cfp,neutralized,60,-3.397166807121247e-18,0.007527777860629631,-0.01342938735182599,-0.005543586923424236,-0.0012715744874245095,0.0033862657108687778,0.01841799360426816,0
2022-05-26,cfp,neutralized,60,-1.048062100069321e-17,0.007550631030302353,-0.013496025926077817,-0.00555435351339258,-0.0011711963199747492,0.0033807072262877513,0.018199636421003272,0
2022-05-27,cfp,neutralized,60,3.758567531283082e-18,0.007488123890297108,-0.01344661513966086,-0.005605085243504063,-0.0012276084098034887,0.0034556005961697608,0.018136489763476243,0
2022-05-30,cfp,neutralized,60,-8.586881206085195e-18,0.0073230584344786895,-0.013095808879479639,-0.005546245709336685,-0.0012388126024680374,0.0033224742534910838,0.017301499486604286,0
2022-05-31,cfp,neutralized,60,-9.222946480610024e-18,0.007253069727599454,-0.012922042405509718,-0.005475809270632426,-0.0010959481438407984,0.0030952477027175115,0.017569270708464826,0
2022-06-01,cfp,neutralized,60,-5.1318902830980546e-18,0.007330631814931901,-0.013077029958728172,-0.005599091662783432,-0.0011689312232410908,0.003152293889655261,0.017590444586140407,0
2022-06-02,cfp,neutralized,60,-6.620861266644814e-18,0.007079101822165489,-0.012408953298884858,-0.005438866167880232,-0.0011509839404812896,0.0032289143489753003,0.01657143366783847,0
2022-06-03,cfp,neutralized,60,1.7491795049432804e-18,0.007110099557679291,-0.012270833267004882,-0.005497641421537493,-0.0010730589115470796,0.003251791598275518,0.016674684424703337,0
2022-06-06,cfp,neutralized,60,-6.3172846583488724e-18,0.007079265557303977,-0.012209005176825088,-0.005509070791567135,-0.0011057706134919888,0.0032675862430766715,0.016552026851481473,0
2022-06-07,cfp,neutralized,60,-9.989116015833115e-18,0.007218611282868811,-0.012459425220734108,-0.005560296940383843,-0.0010641609505026356,0.003329476659436994,0.016908717005943034,0
2022-06-08,cfp,neutralized,60,-9.353050741308285e-18,0.007211459500140952,-0.012546490146343455,-0.005489382490645433,-0.0009885145895835684,0.0032580436809688477,0.01698861249767472,0
2022-06-09,cfp,neutralized,60,2.211772431870429e-18,0.007232034456667798,-0.012640675760925844,-0.005503282565901963,-0.0010917506147238212,0.0033033715947848458,0.01630943537059213,0
2022-06-10,cfp,neutralized,60,3.454990922987141e-18,0.0071940120537133745,-0.012684737739010733,-0.0054930553420213385,-0.001041495964880207,0.003238902885691608,0.016330634388221466,0
2022-06-13,cfp,neutralized,60,1.0928757898653884e-17,0.007366320490728996,-0.012974907706448158,-0.005580679365629599,-0.0010016271881016642,0.003434571337587086,0.016849126033754457,0
2022-06-14,cfp,neutralized,60,-2.211772431870429e-18,0.00743540995017067,-0.01293074543361375,-0.005611170994288588,-0.001038806121942363,0.0033825314537014907,0.016812708162222356,0
2022-06-15,cfp,neutralized,60,5.493291007259889e-19,0.007382820498085811,-0.012880054408492436,-0.0056058009187743615,-0.0010898077789979663,0.003351201705331304,0.01642105981116733,0
2022-06-16,cfp,neutralized,60,-4.929505877567427e-18,0.00750756752329304,-0.013064399374394384,-0.005592937290628227,-0.0011439833129152244,0.003594404579968113,0.01640470442922791,0
2022-06-17,cfp,neutralized,60,-9.80118763926896e-18,0.007354166417955663,-0.012847302390852869,-0.005579893319021477,-0.0012226682606838448,0.003607917625052424,0.016296681013263835,0
2022-06-20,cfp,neutralized,60,-6.6786853825107075e-18,0.007467157256054986,-0.01298701985645943,-0.005577813386937542,-0.0012894409451683084,0.003744282074798379,0.017349834707093233,0
2022-06-21,cfp,neutralized,60,8.500145032286355e-18,0.007348900372400441,-0.01280973041388948,-0.005452835018918557,-0.0011051618777019102,0.0035356680340153882,0.01690534827610589,0
